gid;tag_label
1f0fffc9-a184-303c-b9b3-c3cc88f8c7ed;power pop
1f0fffc9-a184-303c-b9b3-c3cc88f8c7ed;prog rock
66f7aad2-6df4-3c4f-9ec6-5b3d1d57a566;top 40
0897678f-542f-32e1-b4b3-f13bc007da3b;doom metal
00478732-2d80-3703-9838-cca9c26e8467;se
001e6f47-88b1-3c3a-bb90-962eec67b270;country; classic country; easy listening; country pop
001e6f47-88b1-3c3a-bb90-962eec67b270;general country pop
1f0fffc9-a184-303c-b9b3-c3cc88f8c7ed;covered by 3
1f0fffc9-a184-303c-b9b3-c3cc88f8c7ed;oldies
2fca95bb-8f52-37f6-97e3-a1fb62d9d8ce;rock
3f8953ff-4a06-328e-923f-d07759d7b584;soundtrack
07443b66-1f42-3e2e-827a-980bc9b0c9b2;rap
09c242b6-b2ca-3be7-b118-2ad979c10ae4;r b
2666f68f-591a-38aa-b514-463d7c461bc3;pop
0796bc41-1236-34a5-852c-1622f3a144f6;rock
0796bc41-1236-34a5-852c-1622f3a144f6;christmas
2fca95bb-8f52-37f6-97e3-a1fb62d9d8ce;indie rock
000a9021-e583-3549-a6b1-7e0c110fd922;death doom
060b25a4-2fde-490d-930a-60ce4223211a;r&b
0796bc41-1236-34a5-852c-1622f3a144f6;pop/rock
0796bc41-1236-34a5-852c-1622f3a144f6;album rock
0796bc41-1236-34a5-852c-1622f3a144f6;contemporary pop/rock
0796bc41-1236-34a5-852c-1622f3a144f6;new wave
0796bc41-1236-34a5-852c-1622f3a144f6;punk/new wave
0796bc41-1236-34a5-852c-1622f3a144f6;rock & roll
0796bc41-1236-34a5-852c-1622f3a144f6;alternative/indie rock
0796bc41-1236-34a5-852c-1622f3a144f6;college rock
0796bc41-1236-34a5-852c-1622f3a144f6;hard rock
2666f68f-591a-38aa-b514-463d7c461bc3;pop/rock
2666f68f-591a-38aa-b514-463d7c461bc3;album rock
2666f68f-591a-38aa-b514-463d7c461bc3;contemporary pop/rock
0495f4fa-2d0f-3120-a76a-adc0221644cf;electronic
073741f1-7b9d-385c-abc7-28493c547784;soul
0495f4fa-2d0f-3120-a76a-adc0221644cf;r&b
0495f4fa-2d0f-3120-a76a-adc0221644cf;pop
3f8953ff-4a06-328e-923f-d07759d7b584;stage & screen
3f8953ff-4a06-328e-923f-d07759d7b584;r&b
3f8953ff-4a06-328e-923f-d07759d7b584;urban
140fb87e-48dd-4ea2-a90a-01388c4f2adc;folk
0495f4fa-2d0f-3120-a76a-adc0221644cf;contemporary r&b
151580b8-5111-40b3-adb6-d088ca051771;pop
073741f1-7b9d-385c-abc7-28493c547784;r&b
060b25a4-2fde-490d-930a-60ce4223211a;pop
060b25a4-2fde-490d-930a-60ce4223211a;electronic
060b25a4-2fde-490d-930a-60ce4223211a;hip hop
060b25a4-2fde-490d-930a-60ce4223211a;pop soul
060b25a4-2fde-490d-930a-60ce4223211a;contemporary r&b
060b25a4-2fde-490d-930a-60ce4223211a;funk
0feded30-bc39-375e-ad2b-edcae5396b41;pop/rock
0feded30-bc39-375e-ad2b-edcae5396b41;&rb
0feded30-bc39-375e-ad2b-edcae5396b41;r&b
0feded30-bc39-375e-ad2b-edcae5396b41;contemporary r&b
0feded30-bc39-375e-ad2b-edcae5396b41;pop
0feded30-bc39-375e-ad2b-edcae5396b41;dance-pop
16607720-a21d-3c1b-8c17-cd95cc0886c8;future release
2666f68f-591a-38aa-b514-463d7c461bc3;power pop
073741f1-7b9d-385c-abc7-28493c547784;deep soul
3f8953ff-4a06-328e-923f-d07759d7b584;soundtracks
0feded30-bc39-375e-ad2b-edcae5396b41;rnb swing
0bd4c2fd-02b0-351e-81f5-f8adc0830187;glitch
2fca95bb-8f52-37f6-97e3-a1fb62d9d8ce;alternative punk
16607720-a21d-3c1b-8c17-cd95cc0886c8;kr342
073741f1-7b9d-385c-abc7-28493c547784;gospel
073741f1-7b9d-385c-abc7-28493c547784;classic soul/r&b
00239830-ec8a-3803-b67e-f0dc60f2527e;pop
3b242aef-50c6-386b-b2f6-b4e1bf241a7a;folk-rock
064af0d6-b007-34d1-b91e-17cbb61e2baa;pop/rock
064af0d6-b007-34d1-b91e-17cbb61e2baa;alternative pop/rock
064af0d6-b007-34d1-b91e-17cbb61e2baa;alternative/indie rock
064af0d6-b007-34d1-b91e-17cbb61e2baa;punk-pop
3d9a0da1-96f5-3774-b04e-2f76ec9bb051;hip hop
17968af9-b3da-3ed9-b612-644d2c0577a2;hardcore rap
17968af9-b3da-3ed9-b612-644d2c0577a2;rap
17968af9-b3da-3ed9-b612-644d2c0577a2;gangsta rap
17968af9-b3da-3ed9-b612-644d2c0577a2;west coast rap
17968af9-b3da-3ed9-b612-644d2c0577a2;hip hop
02fa5627-e6a4-38fc-97dd-302e931fa6e9;indie
02fa5627-e6a4-38fc-97dd-302e931fa6e9;alternative rock
02fa5627-e6a4-38fc-97dd-302e931fa6e9;alternative
17968af9-b3da-3ed9-b612-644d2c0577a2;golden age
064af0d6-b007-34d1-b91e-17cbb61e2baa;emo
16df9123-c296-3af3-8285-0647475d6b00;country
0c4a9170-e8b5-3619-a23e-fc91ec11d27d;pop/rock
0c4a9170-e8b5-3619-a23e-fc91ec11d27d;alternative/indie rock
16df9123-c296-3af3-8285-0647475d6b00;traditional country
16df9123-c296-3af3-8285-0647475d6b00;singer/songwriter
00965dec-5078-33e5-9795-2de890b09330;pop/rock
00965dec-5078-33e5-9795-2de890b09330;album rock
00965dec-5078-33e5-9795-2de890b09330;hard rock
00965dec-5078-33e5-9795-2de890b09330;heavy metal
00965dec-5078-33e5-9795-2de890b09330;arena rock
00939ec8-efbe-39ed-a201-39ff0c2b701b;electronic
0031ed32-578d-39ba-879a-d054f9e04fde;pop
0c4a9170-e8b5-3619-a23e-fc91ec11d27d;indie rock
01e0b535-82bc-3b93-8fd9-324f1d369e9f;breaks
00939ec8-efbe-39ed-a201-39ff0c2b701b;breakbeat
16df9123-c296-3af3-8285-0647475d6b00;outlaw country
00965dec-5078-33e5-9795-2de890b09330;british metal
0c4a9170-e8b5-3619-a23e-fc91ec11d27d;country-rock
16df9123-c296-3af3-8285-0647475d6b00;progressive country
0b9e5a3c-9604-31f2-84a0-f37691ae85cf;rock
19ae1bef-3841-3865-ad8f-6889f5533878;rock
0b9e5a3c-9604-31f2-84a0-f37691ae85cf;alternative
01a3c5a4-c1c5-3259-83a6-ed58864835a9;r b
186625b0-b77a-4e17-96d0-a328e46bffdf;indie
186625b0-b77a-4e17-96d0-a328e46bffdf;rock
09cf00fb-8176-36a2-b82f-e233365c0ee9;pop/rock
09cf00fb-8176-36a2-b82f-e233365c0ee9;indie rock
09cf00fb-8176-36a2-b82f-e233365c0ee9;alternative/indie rock
09cf00fb-8176-36a2-b82f-e233365c0ee9;alternative pop/rock
444557a9-3ae9-35e9-856f-afe6f1c2c9b7;country
444557a9-3ae9-35e9-856f-afe6f1c2c9b7;contemporary country
15147bb4-dae0-42ba-a2f6-a798fad2815f;alternative rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;psychedelic rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;rock & roll
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;hard rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;prog-rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;pop/rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;contemporary pop/rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;am pop
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;pop
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;pop rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;british psychedelia
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;album rock
04cf2408-1d9d-383f-a76c-2dcaeb8f1f6c;soundtrack
0c1e0ea8-2e25-315f-af31-c1c0a2bc5d8b;pop
00774e2e-7cda-3c8b-ba2c-a7624c9b884c;country
00774e2e-7cda-3c8b-ba2c-a7624c9b884c;pop/rock
00774e2e-7cda-3c8b-ba2c-a7624c9b884c;blues
00774e2e-7cda-3c8b-ba2c-a7624c9b884c;contemporary pop/rock
00774e2e-7cda-3c8b-ba2c-a7624c9b884c;british psychedelia
00774e2e-7cda-3c8b-ba2c-a7624c9b884c;classic rock
00774e2e-7cda-3c8b-ba2c-a7624c9b884c;british invasion
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
